example_id,context_id,domain,context,question,claim,claim_gold_label,existing_atom_count,gold_atom_count,gold_atom_1,gold_atom_1_nli,gold_atom_2,gold_atom_2_nli,gold_atom_3,gold_atom_3_nli,gold_atom_4,gold_atom_4_nli,gold_atom_5,gold_atom_5_nli,decomposition_complete,faithful_to_claim,annotation_status,annotator_id,review_notes
medical_stress_0186,devfs_b1_med_001,medical,"Basınç yaraları, uzun süreli basınca bağlı olarak deri veya yumuşak dokuda gelişen yaralanmalardır. Dekübit ülseri, yatak yarası ya da bası yarası olarak da adlandırılabilir. En sık sırt, kuyruk kemiği, kalça, dirsek, topuk ve ayak bileği gibi kemik çıkıntılarının üzerindeki bölgelerde görülür. Tedavi edilmediklerinde ciddi komplikasyonlara yol açabilirler. Buna karşılık risklerin erken fark edilmesi, uygun koruyucu önlemler ve iyi hasta bakımıyla birçok basınç yarasının önlenmesi mümkündür. Sağlık Bakanlığının ulusal hasta güvenliği hedefleri arasında basınç yaralarının önlenmesi de yer alır. Sağlık kuruluşlarında bu amaçla kalite standartları, göstergeler ve kontrol listeleri kullanılır. Yaklaşımın temelinde yalnız oluşan yarayı tedavi etmek değil, riskli hastayı belirleyerek yaralanma ortaya çıkmadan önce korumak vardır. Bu nedenle önleme çalışmaları klinik bakımın yanında kurum düzeyinde izlenen bir hasta güvenliği ve hizmet kalitesi konusu olarak ele alınır.",Basınç yaraları en çok hangi bölgelerde görülür ve oluşmaları nasıl önlenebilir?,"Basınç yaraları çoğunlukla kemik çıkıntılarının üzerindeki deri ve yumuşak dokuda gelişir. Uygun koruyucu önlemler ve iyi hasta bakımı, bu yaraların önemli bir bölümünü önleyebilir.",supported,2,,,,,,,,,,,,,,pending,,
medical_stress_0002,devfs_b2_med_005,medical,"Güvenli hasta transferi, hastanın hastane içinde bir birimden diğerine veya başka bir sağlık kuruluşuna nakledilmesi sırasında bakımın sürekliliğini ve güvenliği korumayı amaçlar. Süreç, transfer kararının verilmesiyle başlar ve hastanın hedef birime güvenli biçimde teslim edilmesiyle tamamlanır. Bu süre boyunca yalnız hastanın klinik durumu değil, transferde kullanılan cihaz ve ekipmanın güvenliği de gözetilir. Hastaya ilişkin gerekli bilgilerin doğru biçimde aktarılması, uygun personel ve araçların belirlenmesi ve olası risklere karşı hazırlık yapılması istenmeyen olayları azaltır. Güvenli transfer yalnız ambulansla yapılan kurumlar arası nakli kapsamaz; hastane içindeki birimler arasında gerçekleştirilen yer değişiklikleri de aynı yaklaşımın içindedir. Temel hedef, yer değişikliği sırasında bakımın kesintiye uğramamasıdır. Transferi teslim alan ekibe klinik bilgilerin doğru ve eksiksiz aktarılması da bu sürekliliğin önemli bir unsurudur.",Güvenli hasta transferi hangi aşamaları kapsar ve transfer sırasında nelere dikkat edilmelidir?,Transfer öncesi ekipman listesi elektronik imzayla kapatılır. Varış birimi hastanın kabul saatini ayrı bir forma işler.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0004,devfs_b6_med_005,medical,"Organ bağışı, kişinin hayattayken özgür iradesiyle ölümünden sonra organ ve dokularının başka hastaların tedavisinde kullanılmasına izin vermesidir. Organ nakli ise görevini yapamayan bir organın yerine canlı veya ölmüş vericiden alınan işlevsel bir organın cerrahi yöntemle yerleştirilmesidir. Beyin ölümü, beynin tamamı ile beyin sapındaki hayati merkezlerin işlevlerini geri dönüşü olmayacak şekilde kaybetmesidir ve tıbbi ölüm anlamına gelir. Bu durum koma veya bitkisel hayatla aynı değildir; koma ve bitkisel hayatta bazı beyin işlevleri devam edebilir. Bağış yapılmış olması, her ölümden sonra organların nakledilebileceği anlamına gelmez. Kadavradan organ nakli için uygun tıbbi koşulların bulunması, beyin ölümü tanısının konulması ve organların nakle elverişli olduğunun değerlendirilmesi gerekir. Nakil uygunluğu, organların işlevi ve alıcıyla tıbbi uyum gibi ölçütlerle ayrıca değerlendirilir.",Beyin ölümü koma ve bitkisel hayattan nasıl ayrılır? Organ bağışı yapılmış olması her ölümde nakil yapılacağı anlamına gelir mi?,Beyin ölümü tanısı organların alıcıyla eşleşmesini belirler. Bağış belgesi nakil sırasında öncelik sağlar.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0024,devv2_ma_med_007,medical,"Gebe Bilgilendirme Sınıfı Programı, gebelerin doğum öncesi, doğum ve doğum sonrası dönemlere ilişkin bilgi ve becerilerini geliştirmeyi amaçlar. Eğitimlerde gebeliğin fizyolojik ve psikolojik değişiklikleri, doğumun evreleri, doğum ağrısıyla ilaçsız baş etme yöntemleri, tehlike işaretleri ve acil durumda izlenecek yollar ele alınır. Lohusalık dönemi, yenidoğan bakımı, doğum sonrası üreme sağlığı seçenekleri ve normal doğumun anne ile bebek açısından yararları da programın konuları arasındadır. Gebeye doğumda eşlik edecek yakınların sürece katılması ve aile desteğinin güçlendirilmesi teşvik edilir. Eğitimler ilçe sağlık müdürlükleri, toplum sağlığı merkezleri, Sağlıklı Hayat Merkezleri, hastanelerdeki gebe okulları veya doğuma hazırlık birimlerinde sunulabilir. Programın amacı belirli bir doğum yöntemini zorunlu kılmak değil, gebelerin bilinçli karar verebilmesini ve olası riskleri erken fark edebilmesini desteklemektir. Eğitim içeriği gebelik döneminin gereksinimlerine göre planlanır.",Gebe Bilgilendirme Sınıfı hangi dönemleri ve konuları kapsar?,Program gebelere doğum yapılacak hastaneyi seçer. Eğitimin tamamlanması doğum ağrısını azaltan tıbbi etki oluşturur.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0025,devv2_ma_med_008,medical,"Akılcı ilaç kullanımı, kişinin klinik bulgularına ve bireysel özelliklerine uygun ilaca doğru dozda, doğru süreyle ve uygun maliyetle ulaşmasını ifade eder. Gereksiz, etkisiz veya yanlış ilaç kullanımı tedaviye uyumu azaltabilir, ilaç etkileşimlerini ve yan etki riskini artırabilir, hastalığın uzamasına veya tekrarlamasına yol açabilir. Antibiyotiklerin uygun olmayan kullanımı direnç gelişimini hızlandırarak hem bireysel tedaviyi hem de toplum sağlığını olumsuz etkileyebilir. Hastaların hekim önerisi olmadan ilaç başlamaması, başkasına ait ilacı kullanmaması, tedaviyi kendi kararıyla yarıda bırakmaması ve önerilen doz ile süreye uyması gerekir. Akılcı kullanım yalnız hastanın sorumluluğu değildir; hekim, eczacı, sağlık kuruluşu ve düzenleyici kurumların doğru bilgilendirme ve izleme görevleri de bulunur. Amaç ilaç kullanımını bütünüyle azaltmak değil, gerekli ilacın güvenli ve etkili biçimde kullanılmasını sağlamaktır. Hasta ve yakınının doğru bilgilendirilmesi bu sürecin temel parçalarındandır.",Akılcı ilaç kullanımında hasta ve sağlık sistemi hangi ilkelere uymalıdır?,Akılcı ilaç değerlendirmesinde eşdeğer ürün seçenekleri karşılaştırılır. Tedavi sonucu eczacı tarafından izlenir.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0029,devfs_b3_med_005,medical,"İyonlaştırıcı radyasyon, sağlık hizmetlerinde tanı ve tedavi amacıyla kullanılabilir; ancak kontrolsüz veya gereksiz maruziyet hasta, refakatçi ve çalışanlar açısından zarar riski oluşturur. Radyasyon güvenliğinin amacı, gerekli tıbbi yararı korurken maruziyeti mümkün olan en düşük düzeyde tutmaktır. Bu nedenle işlem öncesinde gereklilik değerlendirilir, uygun cihaz ve çekim tekniği seçilir, koruyucu önlemler uygulanır ve çalışma alanları düzenli biçimde izlenir. Güvenlik yalnız hastayı değil, işlemi gerçekleştiren personeli ve gerektiğinde hastaya eşlik eden kişileri de kapsar. Koruyucu donanım kullanımı, alan sınırlamaları ve doz takibi risk yönetiminin araçlarıdır. Radyasyon güvenliği, tıbben gerekli görüntüleme ve tedavileri bütünüyle engellemek yerine bunların gerekçelendirilmiş ve kontrollü biçimde yapılmasını sağlar. Dozun izlenmesi ve çalışanların koruyucu uygulamalara uyması, maruziyetin değerlendirilmesini ve önleyici tedbirlerin güncellenmesini kolaylaştırır.",Radyasyon güvenliği kimleri korumayı amaçlar ve tıbbi radyasyon kullanımına nasıl yaklaşır?,Hastaya işlem sonrasında kişisel doz özeti verilir. Radyoloji birimi yıllık maruziyet raporunu kamuya açıklar.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0040,devv2_med_enabiz,medical,"e-Nabız, farklı sağlık kuruluşlarında oluşan sağlık verilerinin internet ve mobil cihazlar üzerinden görüntülenmesini sağlayan kişisel sağlık kaydı sistemidir. Kullanıcı; muayene, tetkik ve tedavi bilgilerine tek noktadan erişebilir ve tıbbi geçmişini yönetebilir. Sağlık profesyonelleri bu kayıtlara kendiliğinden sınırsız biçimde ulaşmaz. Kişinin verdiği, süresi ve kapsamı belirlenmiş yetki çerçevesinde kayıtlar hekim tarafından değerlendirilebilir. Bu yapı, teşhis ve tedavi sürecinde sağlık geçmişinin görülmesini ve hasta ile hekim arasındaki iletişimin güçlenmesini amaçlar. Sistem, sağlık kuruluşunun yerine tedavi sunan bağımsız bir klinik hizmet değildir; sağlık bilgilerinin güvenli biçimde erişilmesini ve paylaşılmasını destekleyen bir altyapıdır.",e-Nabız hangi sağlık bilgilerine erişim sağlar ve hekimler bu kayıtlara hangi koşullarda ulaşabilir?,e-Nabız kullanıcının beslenme planını hazırlar. Sistem hastaneler arasındaki ücret farklarını karşılar.,unverifiable,,,,,,,,,,,,,,,pending,,
medical_stress_0046,devfs_b5_med_003,medical,"Koruyucu ağız ve diş sağlığı hizmetleri, diş çürüğü ve diş eti hastalıkları ortaya çıkmadan önce riskleri azaltmayı ve çocuklarda düzenli bakım alışkanlığı geliştirmeyi amaçlar. Okul temelli programlarda öğrencilerin ağız ve diş muayeneleri yapılabilir, florürlü vernik uygulanabilir ve doğru diş fırçalama konusunda eğitim verilebilir. Florürlü vernik diş minesinin çürüğe karşı direncini artırmaya ve başlangıç düzeyindeki çürük sürecini yavaşlatmaya yardımcı olur. Uygulama tek başına yeterli kabul edilmez; düzenli fırçalama, uygun diş macunu kullanımı, şekerli gıdaların sık tüketilmemesi ve diş hekimi kontrolleri de korunmanın parçalarıdır. Programlarda öğrenci, öğretmen ve velilerin bilgilendirilmesi hedeflenir. Muayenede tedavi gerektiren bir sorun saptanırsa çocuk uygun ağız ve diş sağlığı kuruluşuna yönlendirilir. Koruyucu hizmetler, muayenede saptanan mevcut diş sorunlarının gerekli tedavisiyle birlikte bütüncül biçimde planlanır.",Okul temelli ağız ve diş sağlığı programlarında hangi uygulamalar yapılır? Florürlü vernik ne işe yarar?,Florürlü vernik uygulamasından önce diş yüzeyindeki mineral kaybı ölçülür. Çürük riski yüksek öğrenciler için farklı kontrol aralığı uygulanır.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0065,devv2_repair_med_001,medical,"Sağlıklı Hayat Merkezleri, bireyleri ve toplumu sağlık risklerinden korumak, sağlıklı yaşam alışkanlıklarını teşvik etmek ve birinci basamak hizmetlere erişimi kolaylaştırmak amacıyla toplum sağlığı merkezlerine bağlı olarak çalışır. Merkezlerde beslenme, kronik hastalıklar ve fiziksel aktivite, kadın ve üreme sağlığı, kanser taraması, ruh sağlığı, çocuk ve ergen sağlığı, tütün ve madde bağımlılığı, enfeksiyon kontrolü ile koruyucu ağız ve diş sağlığı alanlarında danışmanlık sunulabilir. Hizmetler bütün vatandaşlara ücretsizdir. Kişiler merkeze doğrudan başvurabilir veya aile hekimi tarafından yönlendirilebilir. Bu yapıların amacı hastanelerin yerine geçmek değil, koruyucu sağlık hizmetlerini güçlendirmek ve aile hekimliği hizmetlerini desteklemektir. Merkezler yalnız hastalık ortaya çıktıktan sonra tedavi veren birimler olarak tasarlanmamıştır; risklerin erken fark edilmesi ve sağlığın korunması da temel işlevlerindendir.",Sağlıklı Hayat Merkezleri hangi hizmetleri sunar ve bu merkezlere nasıl başvurulur?,Sağlıklı Hayat Merkezi danışan adına spor salonu üyeliği açar. Beslenme hizmeti evde yemek teslimini kapsar.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0085,devfs_b7_med_003,medical,"Çocuklarda ishal, çocuğun olağan bağırsak düzenine göre dışkının daha sık ve daha sulu hâle gelmesidir. En önemli risk, kusma ve dışkılama yoluyla su ile mineral kaybıdır. Çocuğun normal beslenmesine mümkün olduğunca devam edilmeli, anne sütü alan bebek daha sık emzirilmelidir. Sıvılar küçük miktarlarda ve sık aralıklarla verilmelidir; kısa sürede fazla miktarda içirmek kusmayı artırabilir. Oral rehidrasyon sıvısı, kaybedilen su ve tuzların yerine konmasına yardımcı olur ve tarif edildiği miktarda temiz suyla hazırlanmalıdır. Kanlı dışkı, sürekli kusma, beslenememe, belirgin halsizlik, ağız kuruluğu, idrar azalması veya başka sıvı kaybı belirtileri bulunan çocuk sağlık kuruluşunda değerlendirilmelidir. İshali durdurmak amacıyla hekime danışmadan ilaç verilmemelidir.",İshalli bir çocukta sıvı ve beslenme desteği nasıl sürdürülür? Hangi belirtilerde sağlık kuruluşuna başvurulmalıdır?,Oral rehidrasyon sıvısı evde hazırlandığında buzdolabında saklanır. Sıvı kaybı çocuğun günlük kilo değişimiyle izlenir.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0086,devfs_b5_med_002,medical,"Çocuklarda demir eksikliği iştahsızlık, halsizlik, çabuk yorulma ve olağan dışı maddeleri yeme isteği gibi belirtilerle başlayabilir. Tedavi edilmediğinde büyüme, dikkat, öğrenme ve enfeksiyonlara karşı direnç olumsuz etkilenebilir. Beslenmede kırmızı et, yumurta, tavuk, balık, kuru baklagiller ve koyu yeşil yapraklı sebzeler gibi demir içeren gıdalara yer verilmesi önerilir. Bu gıdaların turunçgiller ve başka C vitamini kaynaklarıyla birlikte tüketilmesi demir emilimini artırabilir. Çay, kahve, aşırı süt ve yüksek miktarda kalsiyum ise emilimi azaltabilir. Demir içeren gıdalarla süt ve yoğurt gibi kalsiyum kaynaklarının aynı öğünde verilmemesi yararlı olabilir. Çocuğun beslenme düzeni yaşına ve klinik durumuna göre sağlık uzmanıyla birlikte değerlendirilmelidir. Demir eksikliği şüphesinde beslenme düzeninin yanı sıra hekim değerlendirmesi ve gerekli görüldüğünde uygun tedavi de planlanmalıdır.","Çocuklarda demir eksikliğini önlemek için hangi gıdalar tercih edilmeli, hangi alışkanlıklar sınırlandırılmalıdır?",Demir eksikliği olan çocuklara haftalık menü örneği hazırlanır. C vitamini desteği tedavi süresince ayrıca reçete edilir.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0096,devv2_repair_med_002,medical,"Kronik böbrek hastalığı çoğu zaman sinsi ilerlediği için erken evrelerde belirgin yakınma oluşturmayabilir. Şeker hastalığı, yüksek tansiyon, kalp-damar hastalığı, ailede böbrek hastalığı bulunması ve ileri yaş başlıca risk grupları arasındadır. Obezite, sigara kullanımı, böbrek taşı, tekrarlayan idrar yolu enfeksiyonları ve sık ağrı kesici kullanımı da riski artırabilir. Özellikle risk grubundaki kişilerin düzenli kontrol yaptırması erken tanı açısından önemlidir. Yeni başlayan hipertansiyon, idrar yapmada güçlük veya yanma, kanlı idrar, geceleri sık idrara çıkma, göz çevresi ya da bacaklarda şişlik, halsizlik, bulantı ve nefes darlığı gibi belirtiler göz ardı edilmemelidir. Korunmada sağlıklı beslenme, uygun sıvı tüketimi, sigaradan kaçınma ve kronik hastalıkların düzenli izlenmesi önem taşır.",Kronik böbrek hastalığı açısından kimler risk grubundadır ve erken tanı için nasıl bir yol izlenir?,Böbrek taraması genetik yatkınlığın derecesini belirler. Düzenli kontrol diyaliz başlangıç tarihini önceden hesaplar.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0102,devfs_b1_med_004,medical,"Ağız kanserleri dil, ağız tabanı, dudak, diş eti ve yumuşak damak gibi ağız içi veya çevresindeki dokularda ortaya çıkabilir. Başlangıç dönemindeki lezyonlar ağrısız olabildiği için kişi değişikliği önemsemeyebilir. Ağızda geçmeyen beyaz ya da kırmızı alanlar, kalınlaşma, tekrarlayan kanama, yutma veya çiğneme güçlüğü, dil ve çene hareketlerinde zorlanma ile uyuşukluk olası belirtiler arasındadır. Hastalık ilerledikçe ağrı ve doku kaybı gelişebilir. Tütün ürünleri ve aşırı alkol kullanımı riski artıran başlıca etkenlerdendir; güneş ışığına uzun süre maruz kalma özellikle dudak bölgesi açısından önem taşır. Düzenli diş hekimi muayenesi, kişinin fark etmekte zorlanabileceği lezyonların erken değerlendirilmesine yardımcı olur. Erken tanı, yayılım ve kalıcı işlev kaybı riskini azaltma açısından önemlidir. Şüpheli değişikliklerde gecikmeden diş hekimine başvurulması önerilir.",Ağız kanserleri erken dönemde nasıl belirti verir ve başlıca risk etkenleri nelerdir?,Tarama muayenesinde lezyonların fotoğrafı standart ölçekte kaydedilir. Şüpheli bulgu için üç hafta içinde kontrol planlanır.,unverifiable,1,,,,,,,,,,,,,,pending,,
